City,datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,temperature_2m,relative_humidity_2m,apparent_temperature,rain,pressure_msl,wind_speed_10m,dew_point_2m,weather_code,surface_pressure,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,wind_gusts_10m,wind_direction_10m,cloud_cover,precipitation,et0_fao_evapotranspiration,vapour_pressure_deficit,cloud_cover_high,cloud_cover_low,cloud_cover_mid,soil_temperature_7_to_28cm,wind_speed_100m,wind_direction_100m,is_day,total_column_integrated_water_vapour,wet_bulb_temperature_2m,direct_radiation,direct_radiation_instant,hour,weekday,is_weekend,traffic_level
Kolkata,2024-04-12,12.7,283.1,178.5,103.4,49.6,42.1,2.39,8.9,15.7,5.77,15.37,3.74,135.0,Moderate,22.4805,89.29784,25.867199,0.0,1010.6,5.4833565,20.630499,0.0,1009.433,23.9805,0.207,6.4799995,246.80138,2.0,0.0,0.018760521,0.2912457,0.0,0.0,2.0,27.1805,6.4799995,270.0,1.0,,21.121902,0.0,0.0,0,4,0,Medium
Kolkata,2024-04-13,378.3,590.3,127.3,15.3,170.8,14.9,3.49,94.0,32.3,16.93,8.6,7.43,237.4,Severe,23.030499,90.719444,26.538712,0.0,1011.0,7.5599995,21.4305,0.0,1009.8347,25.130499,0.191,9.0,270.0,0.0,0.0,0.021628255,0.26108932,0.0,0.0,0.0,28.0805,11.885453,271.73566,1.0,,21.848999,0.0,0.0,0,5,1,Medium
Kolkata,2024-04-14,192.2,347.6,49.1,138.1,49.3,36.2,5.92,64.0,22.6,3.59,2.56,6.32,245.4,Satisfactory,24.130499,87.80338,28.1963,0.0,1010.5,5.8048253,21.9805,3.0,1009.33936,25.6805,0.18,9.0,240.2552,98.0,0.0,0.023840792,0.36657977,98.0,0.0,0.0,28.630499,15.617529,244.02565,1.0,,22.544483,0.0,0.0,0,6,1,Medium
Kolkata,2024-04-15,7.0,384.0,135.9,62.0,248.4,29.4,7.77,76.6,153.2,2.66,19.08,9.77,320.2,Moderate,24.530499,94.17117,29.398708,0.0,1009.4,6.489992,23.530499,0.0,1008.2422,26.130499,0.175,7.5599995,160.55988,0.0,0.0,0.017285798,0.17940474,0.0,0.0,0.0,29.0805,9.255571,193.49574,1.0,,23.792416,0.0,0.0,0,0,0,Medium
Kolkata,2024-04-16,140.6,323.3,171.5,133.2,232.4,33.2,7.35,97.6,27.4,1.07,22.91,4.03,372.9,Poor,26.5805,90.141205,31.827248,0.0,1007.3,9.47012,24.8305,0.0,1006.15247,28.030499,0.167,16.919998,188.74608,15.0,0.0,0.027511826,0.3425932,0.0,0.0,15.0,30.130499,20.268991,199.72237,1.0,,25.271133,0.0,0.0,0,1,0,Medium
Kolkata,2024-04-17,271.0,317.4,136.0,36.6,31.3,49.3,8.23,42.7,123.6,16.66,20.66,4.15,259.4,Good,27.4305,82.72727,32.287323,0.0,1004.7,9.504273,24.2305,1.0,1003.55896,28.630499,0.167,16.56,204.62355,42.0,0.0,0.042574693,0.6309347,0.0,0.0,42.0,30.7305,20.592503,216.46933,1.0,,25.054546,0.0,0.0,0,2,0,Medium
Kolkata,2024-04-18,25.6,227.5,74.0,36.1,89.8,7.5,8.62,86.4,88.1,7.5,26.61,4.88,192.3,Moderate,25.7305,78.60166,29.398338,0.0,1004.8,7.5685663,21.7305,1.0,1003.6522,27.3305,0.161,11.879999,295.34613,29.0,0.0,0.04109393,0.70744705,29.0,0.0,0.0,30.7305,18.59845,312.64667,1.0,,22.8354,0.0,0.0,0,3,0,Medium
Kolkata,2024-04-19,468.1,59.0,91.6,55.6,3.5,7.6,6.66,30.4,191.9,13.71,20.48,2.86,73.5,Severe,25.280499,74.99815,28.112148,0.0,1003.2,8.913181,20.530499,2.0,1002.05255,27.0805,0.149,16.919998,223.36346,79.0,0.0,0.05228448,0.8049116,79.0,0.0,0.0,30.3305,22.218153,229.60017,1.0,,21.903112,0.0,0.0,0,4,0,Medium
Kolkata,2024-04-20,24.1,169.5,106.0,142.8,171.2,36.3,6.93,69.2,35.9,8.48,7.65,5.91,338.9,Moderate,26.280499,82.842445,30.138496,0.0,1001.6,11.753876,23.130499,0.0,1000.458,28.280499,0.151,19.8,220.0302,0.0,0.0,0.04649486,0.5858922,0.0,0.0,0.0,31.030499,24.458813,227.38597,1.0,,23.958456,0.0,0.0,0,5,1,Medium
Kolkata,2024-04-21,3.9,82.0,27.3,100.0,246.7,2.8,6.83,25.2,155.8,5.61,29.7,4.41,265.0,Moderate,27.1805,88.06113,32.69881,0.0,1002.4,8.4963045,25.030499,0.0,1001.2606,29.130499,0.156,15.4800005,216.38445,18.0,0.0,0.027897544,0.42973304,18.0,0.0,0.0,31.5805,19.406637,229.51407,1.0,,25.569176,0.0,0.0,0,6,1,Medium
Kolkata,2024-04-22,444.4,143.9,8.4,78.0,88.2,3.7,9.68,15.5,95.1,15.29,6.42,7.93,406.2,Good,28.0805,90.24484,35.198883,0.0,1003.5,3.563818,26.3305,2.0,1002.3628,28.780499,0.162,6.4799995,224.9999,54.0,0.0,0.016101772,0.37000942,54.0,0.0,0.0,32.0305,6.489992,289.44012,1.0,,26.763903,0.0,0.0,0,0,0,Medium
Kolkata,2024-04-23,28.3,517.8,109.5,54.7,46.5,1.9,3.43,27.7,108.4,3.82,10.3,3.43,496.8,Severe,26.630499,52.04227,27.608395,0.0,1004.9,7.342588,15.9805,3.0,1003.7556,28.3305,0.162,11.879999,258.6901,94.0,0.0,0.08256695,1.6727546,94.0,0.0,0.0,31.8305,19.523155,275.28998,1.0,,19.72837,0.0,0.0,0,1,0,Medium
Kolkata,2024-04-24,278.9,360.5,197.0,99.2,51.4,1.7,4.19,50.3,17.3,10.1,2.47,6.17,101.6,Very Poor,27.2305,71.728134,30.806858,0.0,1003.6,7.9932966,21.6805,0.0,1002.4592,28.530499,0.171,12.599999,234.16226,0.0,0.0,0.055630542,1.0209587,0.0,0.0,0.0,31.3305,19.770523,236.88864,1.0,,23.27041,0.0,0.0,0,2,0,Medium
Kolkata,2024-04-25,105.6,95.4,136.7,8.5,238.2,44.2,9.84,46.5,153.6,12.6,29.3,4.52,41.6,Good,25.630499,77.86952,29.266438,0.0,1004.0,6.849467,21.4805,0.0,1002.8528,27.8305,0.167,8.64,273.01273,0.0,0.0,0.039150655,0.7273512,0.0,0.0,0.0,31.6805,10.495713,300.96368,1.0,,22.637415,0.0,0.0,0,3,0,Medium
Kolkata,2024-04-26,456.7,285.9,40.5,122.5,17.1,35.0,5.56,54.9,74.1,17.22,22.63,5.31,313.0,Very Poor,27.530499,91.01222,33.223305,0.0,1004.2,11.440979,25.9305,0.0,1003.0599,29.0805,0.154,20.16,204.14554,0.0,0.0,0.027360871,0.3301649,0.0,0.0,0.0,31.880499,23.042812,208.96756,1.0,,26.330378,0.0,0.0,0,4,0,Medium
Kolkata,2024-04-27,153.8,381.0,101.6,44.0,167.6,49.6,8.62,13.1,13.1,18.02,28.47,2.68,62.9,Moderate,27.9305,91.30665,33.910954,0.0,1003.9,11.609651,26.380499,0.0,1002.7618,29.8305,0.153,18.72,209.7448,0.0,0.0,0.027230665,0.32686853,0.0,0.0,0.0,32.4805,22.89611,216.68982,1.0,,26.767197,0.0,0.0,0,5,1,Medium
Kolkata,2024-04-28,119.7,238.4,107.9,126.7,87.6,26.6,6.61,58.0,163.6,3.51,22.04,7.82,307.2,Good,28.280499,89.46354,34.611774,0.0,1004.4,9.19939,26.380499,0.0,1003.2625,30.1805,0.154,18.72,239.42085,9.0,0.0,0.02712825,0.40431333,9.0,0.0,0.0,32.830498,19.201874,239.589,1.0,,26.84901,0.0,0.0,0,6,1,Medium
Kolkata,2024-04-29,40.1,557.9,183.5,145.3,41.0,37.2,5.26,78.2,8.8,14.56,25.03,3.65,139.0,Satisfactory,28.530499,63.110565,31.440002,0.0,1005.3,9.422101,20.8305,0.0,1004.1623,30.130499,0.154,15.84,223.45189,0.0,0.0,0.07945583,1.4370396,0.0,0.0,0.0,33.080498,21.370783,237.38077,1.0,,23.165705,0.0,0.0,0,0,0,Medium
Kolkata,2024-04-30,268.4,242.0,49.2,53.0,242.9,34.4,3.04,72.2,101.7,10.75,5.26,5.33,69.3,Severe,29.280499,69.108246,33.18853,0.0,1001.8,10.97262,23.030499,0.0,1000.6691,30.6805,0.149,20.519999,228.99101,0.0,0.0,0.07674033,1.2564445,0.0,0.0,0.0,33.330498,23.773632,237.99466,1.0,,24.78777,0.0,0.0,0,1,0,Medium
Kolkata,2024-05-01,239.4,300.3,33.7,96.0,44.0,28.4,5.35,34.7,127.3,7.13,15.65,6.06,318.2,Severe,28.780499,64.93142,32.382957,0.0,1000.1,7.2359104,21.530499,0.0,998.9691,31.030499,0.145,16.56,264.2895,15.0,0.0,0.06239214,1.3859363,0.0,0.0,15.0,33.830498,18.806337,275.49222,1.0,,23.6782,1.0,2.4148655,0,2,0,Medium
Kolkata,2024-05-02,296.4,298.4,9.3,95.5,124.2,7.4,9.33,37.9,97.0,5.0,25.78,8.2,250.1,Poor,29.4805,75.6669,34.56007,0.0,999.9,10.137692,24.7305,0.0,998.7719,31.3305,0.134,15.84,163.49556,0.0,0.0,0.05846868,1.0009787,0.0,0.0,0.0,33.9805,16.343367,187.59456,1.0,,25.978931,0.0,0.0,0,3,0,Medium
Kolkata,2024-05-03,336.2,23.9,144.9,96.4,225.9,26.5,3.94,58.6,131.3,12.15,0.01,1.43,150.6,Poor,26.880499,98.24972,33.84283,0.0,1003.8,5.8603754,26.5805,0.0,1002.6578,29.880499,0.141,9.36,132.5104,0.0,0.0,0.010319549,0.061891317,0.0,0.0,0.0,33.6305,10.703569,109.653915,1.0,,26.696617,1.0,2.3891366,0,4,0,Medium
Kolkata,2024-05-04,99.1,375.0,137.8,34.3,97.4,11.3,9.72,5.2,59.1,1.94,20.91,5.92,108.1,Severe,27.8305,93.755226,34.83586,0.0,1005.9,6.28713,26.7305,3.0,1004.75916,30.280499,0.139,16.919998,203.6294,100.0,0.0,0.016557172,0.23342967,100.0,10.0,0.0,33.6805,14.48972,206.56499,1.0,,27.015463,1.0,2.3779213,0,5,1,Medium
Kolkata,2024-05-05,279.0,128.2,15.1,28.2,222.9,40.2,3.57,82.3,103.6,6.32,19.01,2.31,210.9,Moderate,28.280499,88.41308,33.48316,0.0,1001.7,15.978484,26.1805,0.0,1000.56555,30.4805,0.138,28.8,202.52061,0.0,0.0,0.041213147,0.4446323,0.0,0.0,0.0,33.330498,27.055143,205.2011,1.0,,26.698196,1.0,2.3677158,0,6,1,Medium
Kolkata,2024-05-06,237.6,494.5,199.0,135.4,106.1,24.7,4.45,95.8,39.1,19.56,20.53,4.32,351.4,Very Poor,28.4805,88.168594,34.1256,0.0,1004.1,13.661038,26.3305,2.0,1002.96344,30.380499,0.15,24.48,161.56496,72.0,0.0,0.038448136,0.4593048,26.0,62.0,0.0,33.1305,22.805367,168.15794,1.0,,26.859184,0.0,0.0,0,0,0,Medium
Kolkata,2024-05-07,163.7,160.7,99.7,123.7,2.0,22.9,1.87,83.8,118.1,6.02,4.7,8.4,352.4,Satisfactory,25.880499,86.11639,30.138275,0.0,1006.9,10.041354,23.380499,0.0,1005.7505,28.0805,0.339,34.2,165.4655,3.0,0.0,0.035807557,0.4630196,1.0,3.0,0.0,30.530499,17.313717,176.42374,1.0,,24.025854,0.0,0.0,0,1,0,Medium
Kolkata,2024-05-08,21.4,2.9,98.4,31.3,196.5,43.1,2.59,4.9,131.2,2.63,16.58,3.93,320.3,Very Poor,25.280499,93.920845,30.3741,0.0,1009.0,7.9036193,24.2305,1.0,1007.8459,26.8305,0.317,12.599999,120.0685,23.0,0.0,0.01807884,0.19564223,18.0,6.0,0.0,29.2305,14.84318,129.09386,1.0,,24.504316,1.0,2.3418117,0,2,0,Medium
Kolkata,2024-05-09,108.6,546.3,8.2,14.6,99.6,27.5,1.84,93.1,106.2,18.1,9.16,4.41,84.0,Severe,25.0805,93.6304,29.926083,0.6,1007.9,8.534353,23.9805,53.0,1006.7462,26.880499,0.334,14.04,152.35411,100.0,0.6,0.019252209,0.20257282,26.0,100.0,24.0,29.030499,14.57889,147.09476,1.0,,24.266212,1.0,2.3345842,0,3,0,Medium
Kolkata,2024-05-10,388.0,290.9,144.2,89.3,249.2,35.0,8.34,94.7,88.4,4.87,22.66,5.98,6.4,Poor,24.8305,98.22303,30.205952,0.0,1008.0,7.2805495,24.530499,0.0,1006.8451,25.4305,0.353,12.959999,81.46932,6.0,0.0,0.011741097,0.05567479,0.0,6.0,0.0,27.4305,14.113653,95.85592,1.0,,24.636086,1.0,2.3279903,0,4,0,Medium
Kolkata,2024-05-11,204.0,563.2,44.6,144.7,186.7,0.2,9.99,46.2,2.2,13.32,10.39,8.99,62.8,Moderate,26.280499,97.08501,32.2542,0.0,1008.3,8.825508,25.780499,0.0,1007.1504,26.6805,0.35,14.4,168.23174,18.0,0.0,0.013715075,0.0995121,0.0,18.0,0.0,27.9305,17.654688,182.33725,1.0,,25.934351,1.0,2.321897,0,5,1,Medium
Kolkata,2024-05-12,438.1,514.6,180.4,9.3,216.7,45.7,0.54,34.4,55.6,3.53,23.5,4.73,299.0,Severe,24.3305,95.30567,28.89312,0.5,1009.0,8.587338,23.530499,53.0,1007.84204,26.3305,0.419,19.44,123.02387,83.0,0.5,0.019143406,0.14276958,71.0,42.0,0.0,28.530499,12.538134,129.17365,1.0,,23.745079,0.0,0.0,0,6,1,Medium
Kolkata,2024-05-13,74.2,182.3,167.5,146.2,9.9,7.7,2.93,60.3,73.0,14.83,5.88,8.47,340.7,Poor,25.5805,95.063965,31.6935,0.0,1009.1,3.096837,24.7305,1.0,1007.9467,26.3305,0.365,6.4799995,125.537766,31.0,0.0,0.013316809,0.16169763,31.0,0.0,0.0,28.2305,6.130579,183.3664,1.0,,24.958412,0.0,0.0,0,0,0,Medium
Kolkata,2024-05-14,377.5,342.2,48.5,55.1,121.3,7.7,6.9,24.2,14.7,13.85,24.22,8.59,95.7,Satisfactory,25.9805,98.23808,32.68968,0.0,1008.9,3.319036,25.6805,0.0,1007.74854,27.280499,0.332,7.5599995,282.5288,1.0,0.0,0.010989686,0.059093237,0.0,0.0,0.0,29.1805,6.830519,251.56496,1.0,,25.791977,1.0,2.306522,0,1,0,Medium
Kolkata,2024-05-15,397.5,339.3,93.7,42.2,88.1,24.1,2.55,42.0,46.5,14.19,7.51,9.76,355.5,Severe,26.380499,95.37528,32.740913,0.0,1008.6,5.2416787,25.5805,0.0,1007.4504,27.380499,0.375,10.799999,195.94547,0.0,0.0,0.014596638,0.1588149,0.0,0.0,0.0,29.4305,12.682018,214.59235,1.0,,25.79859,1.0,2.3021884,0,2,0,Medium
Kolkata,2024-05-16,268.5,506.0,86.5,148.4,34.2,47.8,8.31,93.9,95.3,3.49,2.67,1.09,4.8,Good,26.630499,95.95032,32.974026,0.0,1010.1,6.989936,25.9305,1.0,1008.94965,27.9805,0.279,11.879999,214.50858,48.0,0.0,0.01511505,0.1411233,48.0,0.0,0.0,30.030499,15.273505,224.9999,1.0,,26.127562,1.0,2.2981515,0,3,0,Medium
Kolkata,2024-05-17,139.2,70.3,54.5,37.4,230.0,48.9,2.07,49.1,27.0,3.9,18.77,3.41,166.3,Satisfactory,27.530499,86.01697,32.889484,0.0,1007.0,9.360001,24.9805,1.0,1005.8567,28.530499,0.261,15.4800005,202.6199,23.0,0.0,0.035074834,0.51371956,21.0,0.0,3.0,30.1805,19.171478,214.28693,1.0,,25.621542,1.0,2.2944765,0,4,0,Medium
Kolkata,2024-05-18,398.5,189.9,162.0,12.3,156.6,39.1,9.85,59.8,21.8,5.5,16.75,2.5,313.6,Poor,28.9805,80.72094,33.84285,0.0,1005.0,14.33234,25.3305,1.0,1003.8643,29.8305,0.245,24.119999,205.27768,44.0,0.0,0.061008308,0.7704873,42.0,0.0,4.0,31.0805,25.49908,210.5475,1.0,,26.257666,0.0,0.0,0,5,1,Medium
Kolkata,2024-05-19,12.0,522.1,113.2,11.9,26.6,44.0,2.5,6.3,31.2,6.44,5.67,3.22,285.5,Good,29.4305,84.68935,35.78661,0.0,1003.2,9.983106,26.5805,3.0,1002.0682,29.880499,0.24,20.519999,205.64096,100.0,0.0,0.041093957,0.6278882,100.0,0.0,95.0,31.030499,18.671474,213.9965,1.0,,27.279165,0.0,0.0,0,6,1,Medium
Kolkata,2024-05-20,108.1,528.0,109.2,6.5,204.2,10.1,7.54,51.3,62.7,6.65,15.26,4.93,2.9,Satisfactory,28.630499,91.61801,34.879093,0.0,1003.3,13.450708,27.130499,0.0,1002.1649,29.4805,0.222,23.039999,195.52417,1.0,0.0,0.030157559,0.32820582,0.0,1.0,0.0,30.880499,23.683512,199.53674,1.0,,27.503578,1.0,2.2850075,0,0,0,Medium
Kolkata,2024-05-21,170.1,273.5,29.2,26.5,57.8,28.8,7.62,51.8,166.2,13.07,9.02,5.51,175.8,Severe,27.380499,95.97233,34.06949,0.0,1004.0,8.217153,26.6805,1.0,1002.8595,28.4805,0.351,12.599999,151.1893,23.0,0.0,0.016150406,0.14665222,0.0,23.0,0.0,30.0805,14.081478,175.60138,1.0,,26.87947,1.0,2.2823534,0,1,0,Medium
Kolkata,2024-05-22,38.6,468.3,10.4,120.0,146.9,1.8,0.68,25.4,53.2,8.72,22.15,9.89,74.7,Severe,27.5805,93.467995,33.93506,0.0,1004.2,9.290511,26.4305,0.0,1003.0601,28.2305,0.358,15.119999,144.46223,6.0,0.0,0.02129723,0.24064112,0.0,6.0,0.0,29.630499,17.447933,158.19853,1.0,,26.726574,1.0,2.2799852,0,2,0,Medium
Kolkata,2024-05-23,319.6,3.4,91.6,27.6,178.4,49.0,6.12,22.1,2.2,8.35,9.87,6.77,312.6,Good,26.8305,95.67291,33.441944,0.0,1003.9,5.8603754,26.0805,0.0,1002.7574,27.880499,0.34,8.64,42.510403,0.0,0.0,0.015129064,0.15256977,0.0,0.0,0.0,29.6805,7.42159,75.96373,1.0,,26.288696,1.0,2.2777581,0,3,0,Medium
Kolkata,2024-05-24,16.7,556.3,129.2,32.3,169.4,15.6,4.54,42.4,199.3,14.11,12.76,7.51,176.4,Moderate,27.4805,92.63887,34.38051,0.0,1001.8,4.3498964,26.1805,0.0,1000.66223,28.280499,0.303,6.8399997,65.55606,0.0,0.0,0.01713172,0.26961374,0.0,0.0,0.0,30.1805,7.5942073,84.55976,1.0,,26.510496,2.0,4.551471,0,4,0,Medium
Kolkata,2024-05-25,259.0,577.0,16.7,61.8,164.6,32.9,5.57,88.8,148.6,16.43,26.55,8.71,169.1,Poor,27.880499,89.69903,34.3636,0.0,999.5,6.489992,26.030499,0.0,998.3664,28.9305,0.273,10.799999,33.6901,0.0,0.0,0.023881273,0.38620377,0.0,0.0,0.0,30.7305,13.608762,37.476254,1.0,,26.489075,2.0,4.5478477,0,5,1,Medium
Kolkata,2024-05-26,444.0,523.3,71.4,123.7,179.9,38.9,8.78,80.3,106.6,11.41,10.93,9.08,66.8,Severe,28.1805,84.55874,32.383846,0.2,997.3,18.86139,25.3305,51.0,996.17017,29.4805,0.298,32.760002,66.37061,100.0,0.2,0.06098127,0.5891609,100.0,13.0,99.0,30.880499,29.749592,68.71353,1.0,,26.045132,0.0,0.0,0,6,1,Medium
Kolkata,2024-05-27,473.2,483.5,45.2,50.4,54.0,18.3,8.4,55.6,41.0,13.75,6.29,2.5,119.4,Good,26.280499,93.96461,28.061497,1.8,981.7,35.038563,25.2305,61.0,980.58075,26.6805,0.439,61.199997,355.2853,100.0,1.8,0.037088566,0.20604992,100.0,100.0,76.0,28.130499,54.730656,358.86932,1.0,,25.50431,0.0,0.0,0,0,0,Medium
Kolkata,2024-05-28,473.3,371.1,54.0,82.7,69.0,36.7,7.24,89.9,31.6,0.44,1.73,7.87,221.0,Satisfactory,26.1805,89.843864,31.979607,0.0,996.8,3.7064266,24.380499,3.0,995.66327,26.3305,0.407,8.28,240.94548,100.0,0.0,0.019980723,0.34472585,100.0,0.0,0.0,27.1805,9.746631,274.23633,1.0,,24.835854,0.0,0.0,0,1,0,Medium
Kolkata,2024-05-29,253.8,357.8,152.0,108.0,198.7,4.0,8.31,22.5,195.7,15.09,3.13,3.97,74.6,Severe,29.530499,90.87248,35.325592,0.0,997.4,20.380579,27.880499,3.0,996.2751,29.130499,0.381,34.56,197.47487,96.0,0.0,0.041346226,0.3764217,95.0,14.0,0.0,29.5805,34.04808,199.77617,1.0,,28.284649,1.0,2.2683377,0,2,0,Medium
Kolkata,2024-05-30,233.6,261.7,173.5,81.5,159.0,9.8,9.92,26.3,152.0,0.97,27.37,3.56,383.8,Moderate,29.9305,86.751656,35.530136,0.0,999.8,19.652176,27.4805,0.0,998.6739,30.0805,0.354,34.56,188.42688,13.0,0.0,0.05546175,0.55909204,0.0,13.0,0.0,30.780499,32.68871,191.43364,1.0,,28.071495,2.0,4.5346613,0,3,0,Medium
Kolkata,2024-05-31,29.7,297.9,45.1,46.9,3.6,46.1,2.26,62.5,95.7,17.46,1.67,1.5,55.7,Satisfactory,29.4805,87.99204,34.899555,0.0,1001.0,19.881649,27.280499,1.0,999.87067,29.9805,0.333,34.56,185.19434,49.0,0.0,0.051017493,0.4938252,0.0,10.0,44.0,30.880499,32.43398,188.93948,1.0,,27.813934,1.0,2.26648,0,4,0,Medium
Kolkata,2024-06-01,373.9,542.0,12.0,143.3,183.4,15.9,9.32,95.8,163.5,17.02,14.21,6.8,297.0,Very Poor,28.880499,93.52835,35.51595,0.0,1002.8,13.849476,27.7305,1.0,1001.66644,29.4305,0.342,23.4,171.02745,40.0,0.0,0.026215201,0.25707817,0.0,40.0,0.0,30.4305,23.803596,176.53185,1.0,,28.026077,1.0,2.2658014,0,5,1,Medium
Kolkata,2024-06-02,151.3,459.9,1.4,88.0,163.7,9.3,6.42,74.6,8.7,12.44,25.99,0.91,84.1,Very Poor,29.380499,90.069626,35.96176,0.0,1003.8,13.441071,27.5805,0.0,1002.66724,29.380499,0.351,27.359999,200.37651,13.0,0.0,0.03509886,0.40602493,0.0,12.0,1.0,30.030499,23.510508,205.38786,1.0,,28.019566,1.0,2.2652345,0,6,1,Medium
Kolkata,2024-06-03,414.9,155.5,149.0,91.4,4.4,13.7,8.25,53.7,12.6,15.49,19.6,6.42,198.7,Satisfactory,29.2305,90.05921,35.64825,0.0,1003.7,13.797913,27.4305,3.0,1002.56665,29.4305,0.334,23.759998,195.12405,100.0,0.0,0.035483237,0.4029603,100.0,15.0,0.0,30.380499,23.683512,199.53674,1.0,,27.870281,1.0,2.2648559,0,0,0,Medium
Kolkata,2024-06-04,127.3,454.6,65.2,94.5,109.9,34.9,2.52,30.2,4.4,10.59,16.82,9.37,287.0,Good,28.9305,88.72576,35.263702,0.0,1003.4,11.620809,26.880499,0.0,1002.2662,29.630499,0.307,21.599998,196.18927,3.0,0.0,0.035173375,0.449198,0.0,0.0,3.0,30.780499,20.730501,200.32323,1.0,,27.381401,2.0,4.529414,0,1,0,Medium
Kolkata,2024-06-05,468.0,301.0,174.1,104.8,122.2,45.1,4.32,93.0,11.8,4.09,11.74,5.6,115.7,Very Poor,28.880499,96.0158,36.30301,0.0,1003.2,10.805999,28.1805,1.0,1002.06604,29.7305,0.284,19.8,178.0909,20.0,0.0,0.018175805,0.15825868,0.0,20.0,0.0,31.030499,19.523155,185.29,1.0,,28.38343,1.0,2.2646797,0,2,0,Medium
Kolkata,2024-06-06,236.1,266.2,165.9,15.1,13.2,3.4,3.62,26.8,62.3,11.59,20.27,4.42,74.0,Good,28.6805,96.8531,36.2758,0.0,1004.1,9.360001,28.130499,0.0,1002.96436,29.380499,0.32,15.84,157.3801,0.0,0.0,0.015807424,0.12356281,0.0,0.0,0.0,30.8305,16.394829,171.15826,1.0,,28.30338,2.0,4.5296555,0,3,0,Medium
Kolkata,2024-06-07,167.8,394.1,190.8,146.7,159.9,32.9,9.36,56.6,149.7,14.72,12.02,7.08,478.6,Moderate,26.9305,95.67604,34.198174,0.0,1003.3,1.835647,26.1805,0.0,1002.1586,27.880499,0.352,5.3999996,78.6901,6.0,0.0,0.012669069,0.15335536,5.0,1.0,0.0,30.280499,1.1384199,71.564964,1.0,,26.388916,2.0,4.530245,0,4,0,Medium
Kolkata,2024-06-08,140.9,120.4,49.6,114.6,18.5,33.8,2.97,18.9,119.3,7.84,28.82,6.43,215.8,Very Poor,28.130499,84.80536,33.57022,0.0,1002.0,10.383987,25.3305,3.0,1000.8645,29.4805,0.352,17.28,213.6901,100.0,0.0,0.04031342,0.57806873,100.0,0.0,0.0,31.0805,20.390114,222.13753,1.0,,26.032143,1.0,2.2655952,0,5,1,Medium
Kolkata,2024-06-09,464.6,153.6,51.5,78.9,225.5,33.4,0.1,1.3,25.4,10.83,15.73,3.1,370.2,Severe,28.3305,88.156265,34.297035,0.0,1000.3,10.739833,26.1805,0.0,999.16736,29.630499,0.331,18.72,193.57045,3.0,0.0,0.034311764,0.4558084,3.0,0.0,0.0,31.0805,20.188908,201.99118,1.0,,26.710316,2.0,4.5323186,0,6,1,Medium
Kolkata,2024-06-10,469.8,75.7,186.5,77.8,42.9,14.4,4.41,21.1,29.1,11.67,7.3,9.19,40.5,Satisfactory,28.8305,83.878426,34.490734,0.0,1001.1,11.177405,25.8305,3.0,999.9684,29.630499,0.375,18.72,194.93147,94.0,0.0,0.04472433,0.63870215,94.0,0.0,0.0,31.1805,21.933426,203.19862,1.0,,26.577295,2.0,4.5337095,0,0,0,Medium
Kolkata,2024-06-11,355.1,312.3,144.1,30.5,132.9,45.3,8.52,17.5,50.5,8.46,26.43,1.14,324.8,Very Poor,28.9805,84.642525,34.4143,0.0,1000.4,14.145756,26.130499,0.0,999.26953,30.1805,0.331,24.48,194.7436,0.0,0.0,0.050162304,0.6137068,0.0,0.0,0.0,31.5805,24.144167,200.05618,1.0,,26.834845,2.0,4.535315,0,1,0,Medium
Kolkata,2024-06-12,394.2,343.1,196.2,113.0,128.5,1.7,3.95,22.6,130.2,3.18,29.78,5.52,196.7,Severe,28.780499,86.902794,35.033897,0.0,1001.3,9.726665,26.380499,3.0,1000.1678,29.9305,0.305,18.0,182.12105,100.0,0.0,0.035169825,0.51735306,100.0,0.0,0.0,31.530499,17.935081,190.40765,1.0,,26.96966,1.0,2.26859,0,2,0,Medium
Kolkata,2024-06-13,262.3,10.7,4.0,145.5,129.1,30.4,8.44,85.3,140.1,14.89,2.63,1.34,34.7,Satisfactory,29.1805,85.92095,34.673466,0.0,1000.7,15.905319,26.5805,3.0,999.57,30.030499,0.284,28.44,185.19434,97.0,0.0,0.050369065,0.56912184,97.0,6.0,8.0,31.4805,26.693459,190.09744,1.0,,27.216915,1.0,2.2697146,0,3,0,Medium
Kolkata,2024-06-14,262.7,241.9,190.7,51.4,243.0,45.5,8.93,83.1,4.9,13.94,19.01,7.31,307.3,Poor,29.130499,90.31644,34.94894,0.0,999.1,17.654686,27.380499,3.0,997.97156,30.2305,0.268,30.239998,196.58742,100.0,0.0,0.03958887,0.39027882,100.0,0.0,0.0,31.780499,29.374763,199.32327,1.0,,27.809132,1.0,2.2708826,0,4,0,Medium
Kolkata,2024-06-15,232.4,124.5,183.8,6.0,70.0,21.9,2.89,52.3,181.6,9.83,14.32,2.2,388.3,Moderate,29.6805,84.21829,35.48851,0.0,999.3,14.471821,26.7305,0.0,998.1735,30.6805,0.252,24.84,185.7105,15.0,0.0,0.05271929,0.65656924,12.0,0.0,3.0,32.2305,24.993439,191.6336,1.0,,27.452332,1.0,2.272138,0,5,1,Medium
